url,datasets,references,http_status,check_status,final_url,content_type,checked_at,note
https://www.jyyf.org/2011jn/,historical-events.csv,JN-2011,206,reachable,https://www.jyyf.org/2011jn/,text/html,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2012jl/,historical-events.csv,REG-2012-CJ;REG-2012-EJA;REG-2012-EJB;REG-2012-NJ;REG-2012-SJ;REG-2012-WJ,206,reachable,https://www.jyyf.org/2012jl/,text/html,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2012jn/,historical-events.csv,JN-2012,206,reachable,https://www.jyyf.org/2012jn/,text/html,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2013jl/,historical-events.csv,JN-2013;REG-2013-CJ;REG-2013-EJA;REG-2013-EJB;REG-2013-NJ;REG-2013-SJ;REG-2013-WJ,206,reachable,https://www.jyyf.org/2013jl/,text/html,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2014jl/,historical-events.csv,REG-2014-CJ;REG-2014-EJA;REG-2014-EJB;REG-2014-NJ;REG-2014-SJ;REG-2014-WJ,200,reachable,https://jyyf.org/2014jl/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2014jn/,historical-events.csv,JN-2014,200,reachable,https://jyyf.org/2014jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2015jn/,historical-events.csv,JN-2015,200,reachable,https://jyyf.org/2015jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2016jl/,historical-events.csv,REG-2016-CJ;REG-2016-EJA;REG-2016-EJB;REG-2016-NJ;REG-2016-SJ;REG-2016-WJ,200,reachable,https://www.jyyf.org/2016jl/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2016jn/,historical-events.csv,JN-2016,200,reachable,https://www.jyyf.org/2016jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/2017jn/,historical-events.csv,JN-2017,200,reachable,https://jyyf.org/2017jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2018jl/,historical-events.csv,REG-2018-CJ;REG-2018-EJ;REG-2018-NJ;REG-2018-SJ;REG-2018-WJ,200,reachable,https://jyyf.org/2018jl/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2018jn/,historical-events.csv,JN-2018,200,reachable,https://jyyf.org/2018jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2019jl/,historical-events.csv,REG-2019-CJ;REG-2019-EJ;REG-2019-NJ;REG-2019-SJ;REG-2019-WJ,200,reachable,https://jyyf.org/2019jl/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2019jn/,historical-events.csv,JN-2019,200,reachable,https://jyyf.org/2019jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2020jl/,historical-events.csv,REG-2020-CJ;REG-2020-EJ;REG-2020-NJ;REG-2020-SJ;REG-2020-WJ,200,reachable,https://jyyf.org/2020jl/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2020jn/,historical-events.csv,JN-2020,200,reachable,https://jyyf.org/2020jn/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2021jn/,historical-events.csv,JN-2021,200,reachable,https://www.jyyf.org/news/4107,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/2022jn/,historical-events.csv,JN-2022,200,reachable,https://www.jyyf.org/news/4431,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,redirected
https://www.jyyf.org/contest/2007/index.php,historical-events.csv,REG-2007-CJ;REG-2007-EJ;REG-2007-NJ;REG-2007-SJ;REG-2007-WJ,200,reachable,https://www.jyyf.org/contest/2007/index.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2007/jn.php,historical-events.csv,JN-2007,200,reachable,https://www.jyyf.org/contest/2007/jn.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2008/index.php,historical-events.csv,REG-2008-CJ;REG-2008-EJ;REG-2008-NJ;REG-2008-SJ;REG-2008-WJ,200,reachable,https://www.jyyf.org/contest/2008/index.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2008/jn.php,historical-events.csv,JN-2008,200,reachable,https://www.jyyf.org/contest/2008/jn.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2009/,historical-events.csv,REG-2009-CJ;REG-2009-EJ;REG-2009-SJ;REG-2009-WJ,200,reachable,https://www.jyyf.org/contest/2009/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2009/jn.php,historical-events.csv,JN-2009,200,reachable,https://www.jyyf.org/contest/2009/jn.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2009/nj.php,historical-events.csv,REG-2009-NJ,200,reachable,https://www.jyyf.org/contest/2009/nj.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/contest/2010/,historical-events.csv,REG-2010-CJ;REG-2010-EJ;REG-2010-NJ;REG-2010-SJ;REG-2010-WJ,200,reachable,https://www.jyyf.org/contest/2010/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/news/2196,historical-events.csv,WYYC-2018,200,reachable,https://www.jyyf.org/news/2196,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/news/294,historical-events.csv,WYYC-2015,200,reachable,https://www.jyyf.org/news/294,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/news/3598,historical-events.csv,REG-2021-CJ;REG-2021-EJ;REG-2021-NJ;REG-2021-SJ;REG-2021-WJ,200,reachable,https://www.jyyf.org/news/3598,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/news/4255,historical-events.csv,REG-2022-CJ;REG-2022-EJ;REG-2022-SJ;REG-2022-WJ,200,reachable,https://www.jyyf.org/news/4255,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.jyyf.org/news/4665,historical-events.csv,JN-2023,200,reachable,https://www.jyyf.org/news/4665,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.kcf.or.jp/sunamachi/access/,venue-operations.csv,OP-026:access_source_url,200,reachable,https://www.kcf.or.jp/sunamachi/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.kcf.or.jp/sunamachi/shisetsu/apply/,venue-operations.csv,OP-026:booking_source_url,200,reachable,https://www.kcf.or.jp/sunamachi/shisetsu/apply/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.kcf.or.jp/sunamachi/shisetsu/ichiran/detail/?id=123,budget-scenarios.csv;candidate-venues.csv;price-observations.csv;venue-details.csv;venue-operations.csv,CAND-055;DETAIL-053;OP-026:operations_source_url;PRICE-137;PRICE-138;PRICE-139;PRICE-140;PRICE-141;PRICE-142;SCENARIO-003;SCENARIO-004,200,reachable,https://www.kcf.or.jp/sunamachi/shisetsu/ichiran/detail/?id=123,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/access/,venue-operations.csv,OP-037:access_source_url;OP-038:access_source_url,200,reachable,https://www.kumamoto-jo-hall.jp/access/,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/facility/,candidate-venues.csv,CAND-017,200,reachable,https://www.kumamoto-jo-hall.jp/facility/,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/fee.html,price-observations.csv,PRICE-186;PRICE-187;PRICE-188;PRICE-189;PRICE-190;PRICE-191;PRICE-192;PRICE-193,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/fee.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/guidance.html,venue-operations.csv,OP-037:booking_source_url;OP-038:booking_source_url,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/guidance.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/loading.html,venue-operations.csv,OP-037:operations_source_url;OP-038:operations_source_url,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/loading.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/spec_civic.html,venue-details.csv,DETAIL-074,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/spec_civic.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/spec_exhibition.html,venue-details.csv,DETAIL-073,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/spec_exhibition.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kumamoto-jo-hall.jp/organizer/spec_main.html,venue-details.csv,DETAIL-075,200,reachable,https://www.kumamoto-jo-hall.jp/organizer/spec_main.html,text/html,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/access/,venue-operations.csv,OP-019:access_source_url,200,reachable,https://www.kunibikimesse.jp/access/,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/facilitys/floorguide_u/1,candidate-venues.csv;venue-details.csv,CAND-012;DETAIL-003,200,reachable,https://www.kunibikimesse.jp/facilitys/floorguide_u/1,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/facilitys/floorguide_u/2,venue-details.csv,DETAIL-004,200,reachable,https://www.kunibikimesse.jp/facilitys/floorguide_u/2,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/files/original/202603021358199212d38bca3.pdf,price-observations.csv,PRICE-110;PRICE-111,206,reachable,https://www.kunibikimesse.jp/files/original/202603021358199212d38bca3.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/organizer/organizer-guide/,venue-operations.csv,OP-019:booking_source_url,200,reachable,https://www.kunibikimesse.jp/organizer/organizer-guide/,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/organizer/organizer-guide/fixtures/,venue-operations.csv,OP-019:operations_source_url,200,reachable,https://www.kunibikimesse.jp/organizer/organizer-guide/fixtures/,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.kunibikimesse.jp/organizer/organizer-guide/price/,price-observations.csv,PRICE-101;PRICE-102;PRICE-103;PRICE-104;PRICE-105;PRICE-106;PRICE-107;PRICE-108;PRICE-109,200,reachable,https://www.kunibikimesse.jp/organizer/organizer-guide/price/,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/access/?hl=ja,venue-operations.csv,OP-006:access_source_url;OP-007:access_source_url,200,reachable,https://www.m-messe.co.jp/access/?hl=ja,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/organizers/application/,venue-operations.csv,OP-006:booking_source_url;OP-007:booking_source_url,200,reachable,https://www.m-messe.co.jp/organizers/application/,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/organizers/guide/,candidate-venues.csv,CAND-028,200,reachable,https://www.m-messe.co.jp/organizers/guide/,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/organizers/guide/conferencehall/guide_conference,venue-details.csv,DETAIL-019,200,reachable,https://www.m-messe.co.jp/organizers/guide/conferencehall/guide_conference,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/organizers/guide/eventhall/guide_eventhall?newwindow=true,venue-details.csv;venue-operations.csv,DETAIL-018;OP-007:operations_source_url,200,reachable,https://www.m-messe.co.jp/organizers/guide/eventhall/guide_eventhall?newwindow=true,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/organizers/guide/exhibitionhall/guide_exibition9-11,venue-details.csv;venue-operations.csv,DETAIL-017;OP-006:operations_source_url,200,reachable,https://www.m-messe.co.jp/organizers/guide/exhibitionhall/guide_exibition9-11,text/html,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/saved/files/document/pdf/1021/1/Price%20List%20202604-_InternationalExhibitionHall_J.pdf,price-observations.csv,PRICE-035;PRICE-036,206,reachable,https://www.m-messe.co.jp/saved/files/document/pdf/1021/1/Price%20List%20202604-_InternationalExhibitionHall_J.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.m-messe.co.jp/saved/files/document/pdf/1068/1/Price%20List202604-_MakuhariEventHall_J.pdf,price-observations.csv,PRICE-037;PRICE-038;PRICE-039;PRICE-040;PRICE-041;PRICE-042;PRICE-043,206,reachable,https://www.m-messe.co.jp/saved/files/document/pdf/1068/1/Price%20List202604-_MakuhariEventHall_J.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/,candidate-venues.csv,CAND-011,200,reachable,https://www.mamakari.net/,text/html; charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/access/,venue-operations.csv,OP-050:access_source_url,200,reachable,https://www.mamakari.net/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/company/download/174,price-observations.csv,PRICE-276,200,reachable,https://www.mamakari.net/company/download/174,application/pdf,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/facility/conventionhall.php,venue-details.csv,DETAIL-100,200,reachable,https://www.mamakari.net/facility/conventionhall.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/facility/eventhall.php,price-observations.csv;venue-details.csv;venue-operations.csv,DETAIL-099;OP-050:operations_source_url;PRICE-270;PRICE-271;PRICE-272;PRICE-273,200,reachable,https://www.mamakari.net/facility/eventhall.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/flow/guide.php,venue-operations.csv,OP-050:booking_source_url,200,reachable,https://www.mamakari.net/flow/guide.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.mamakari.net/price/equipment.php,price-observations.csv,PRICE-274;PRICE-275;PRICE-277,200,reachable,https://www.mamakari.net/price/equipment.php,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.marinemesse.or.jp/download/document/document_dl.php?document_no=1&id=38,venue-details.csv;venue-operations.csv,DETAIL-048;DETAIL-049;OP-022:booking_source_url;OP-022:operations_source_url,403,access_limited,https://www.marinemesse.or.jp/download/document/document_dl.php?document_no=1&id=38,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.marinemesse.or.jp/messe/,candidate-venues.csv;venue-operations.csv,CAND-051;OP-022:access_source_url,200,reachable,https://www.marinemesse.or.jp/messe/,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.matsubun.jp/access/,venue-operations.csv,OP-034:access_source_url,200,reachable,https://www.matsubun.jp/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.matsubun.jp/guide/,venue-operations.csv,OP-034:booking_source_url;OP-034:operations_source_url,200,reachable,https://www.matsubun.jp/guide/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.matsubun.jp/guide/pdf/price_shisetsu.pdf,price-observations.csv,PRICE-175;PRICE-176;PRICE-177;PRICE-178,206,reachable,https://www.matsubun.jp/guide/pdf/price_shisetsu.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.matsubun.jp/outline/,venue-details.csv,DETAIL-068;DETAIL-069,200,reachable,https://www.matsubun.jp/outline/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/access/,venue-operations.csv,OP-043:access_source_url,200,reachable,https://www.miyakomesse.jp/access/,text/html,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/planner/,candidate-venues.csv,CAND-039,200,reachable,https://www.miyakomesse.jp/planner/,text/html,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/planner/information/exhibition-hall1/,price-observations.csv;venue-details.csv,DETAIL-084;PRICE-219;PRICE-220;PRICE-221;PRICE-222,200,reachable,https://www.miyakomesse.jp/planner/information/exhibition-hall1/,text/html,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/planner/information/exhibition-hall3/,price-observations.csv;venue-details.csv,DETAIL-083;PRICE-215;PRICE-216;PRICE-217;PRICE-218,200,reachable,https://www.miyakomesse.jp/planner/information/exhibition-hall3/,text/html,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/planner/price/carry/,venue-operations.csv,OP-043:operations_source_url,200,reachable,https://www.miyakomesse.jp/planner/price/carry/,text/html,2026-07-29T21:56:02.906Z,
https://www.miyakomesse.jp/planner/rules/,venue-operations.csv,OP-043:booking_source_url,200,reachable,https://www.miyakomesse.jp/planner/rules/,text/html,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/,candidate-venues.csv,CAND-010,206,reachable,https://www.nara-cc.jp/,text/html,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/access/,venue-operations.csv,OP-005:access_source_url,206,reachable,https://www.nara-cc.jp/access/,text/html,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/facility/floor.html,venue-details.csv;venue-operations.csv,DETAIL-012;DETAIL-013;DETAIL-014;DETAIL-015;DETAIL-016;OP-005:operations_source_url,206,reachable,https://www.nara-cc.jp/facility/floor.html,text/html,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/guide/index.html,venue-operations.csv,OP-005:booking_source_url,206,reachable,https://www.nara-cc.jp/guide/index.html,text/html,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/price/data/ancillary_facilities_price_list.pdf,price-observations.csv,PRICE-032;PRICE-033;PRICE-034,206,reachable,https://www.nara-cc.jp/price/data/ancillary_facilities_price_list.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.nara-cc.jp/price/index.html,price-observations.csv,PRICE-024;PRICE-025;PRICE-026;PRICE-027;PRICE-028;PRICE-029;PRICE-030;PRICE-031,206,reachable,https://www.nara-cc.jp/price/index.html,text/html,2026-07-29T21:56:02.906Z,
https://www.nem-shiteikanri.jp/shisetsu/iwakura/access/index.html,venue-operations.csv,OP-025:access_source_url,206,reachable,https://www.nem-shiteikanri.jp/shisetsu/iwakura/access/index.html,text/html,2026-07-29T21:56:02.906Z,
https://www.oki-conven.jp/,candidate-venues.csv,CAND-020,200,reachable,https://www.oki-conven.jp/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.oki-conven.jp/access/,venue-operations.csv,OP-018:access_source_url,200,reachable,https://www.oki-conven.jp/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.oki-conven.jp/faq2/faq-org12/,venue-operations.csv,OP-018:booking_source_url,200,reachable,https://www.oki-conven.jp/faq2/faq-org12/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.oki-conven.jp/top2/fee/,price-observations.csv,PRICE-096;PRICE-097;PRICE-098;PRICE-099;PRICE-100,200,reachable,https://www.oki-conven.jp/top2/fee/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.oki-conven.jp/top2/institution2/tenjitooutline/,venue-details.csv;venue-operations.csv,DETAIL-042;OP-018:operations_source_url,200,reachable,https://www.oki-conven.jp/top2/institution2/tenjitooutline/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.osakacommunity.jp/kita-center/facility/,venue-operations.csv,OP-023:access_source_url,200,reachable,https://www.osakacommunity.jp/kita-center/facility/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.osakacommunity.jp/kita-center/guide/fee/,candidate-venues.csv;price-observations.csv;venue-details.csv;venue-operations.csv,CAND-052;DETAIL-050;OP-023:operations_source_url;PRICE-127;PRICE-128;PRICE-129;PRICE-130,200,reachable,https://www.osakacommunity.jp/kita-center/guide/fee/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.osakacommunity.jp/kita-center/guide/flow/,venue-operations.csv,OP-023:booking_source_url,200,reachable,https://www.osakacommunity.jp/kita-center/guide/flow/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.pacifico.co.jp/english/access,venue-operations.csv,OP-011:access_source_url,200,reachable,https://www.pacifico.co.jp/english/access,text/html;charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.pref.ishikawa.lg.jp/tenjikan/,candidate-venues.csv,CAND-032,206,reachable,https://www.pref.ishikawa.lg.jp/tenjikan/,text/html,2026-07-29T21:56:02.906Z,
https://www.pref.ishikawa.lg.jp/tenjikan/gaiyou.html,venue-operations.csv,OP-048:access_source_url,206,reachable,https://www.pref.ishikawa.lg.jp/tenjikan/gaiyou.html,text/html,2026-07-29T21:56:02.906Z,
https://www.pref.yamanashi.jp/shisetsu/shouko-kik/messe.html,candidate-venues.csv,CAND-033,206,reachable,https://www.pref.yamanashi.jp/shisetsu/shouko-kik/messe.html,text/html,2026-07-29T21:56:02.906Z,
https://www.seagaia-mice.jp/facilities/,venue-operations.csv,OP-041:access_source_url,200,reachable,https://www.seagaia-mice.jp/facilities/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.seagaia-mice.jp/facilities/convention-center/,candidate-venues.csv;venue-operations.csv,CAND-048;OP-041:booking_source_url,200,reachable,https://www.seagaia-mice.jp/facilities/convention-center/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.seagaia-mice.jp/facilities/convention-center/convention-4f/summit-hall-all/,venue-details.csv;venue-operations.csv,DETAIL-080;OP-041:operations_source_url,200,reachable,https://www.seagaia-mice.jp/facilities/convention-center/convention-4f/summit-hall-all/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.seagaia-mice.jp/facilities/convention-center/convention-4f/tenju-tenran/,venue-details.csv,DETAIL-081,200,reachable,https://www.seagaia-mice.jp/facilities/convention-center/convention-4f/tenju-tenran/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sonic-city.or.jp/,candidate-venues.csv,CAND-004,200,reachable,https://www.sonic-city.or.jp/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sora-scc.jp/access/,venue-operations.csv,OP-021:access_source_url,200,reachable,https://www.sora-scc.jp/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sora-scc.jp/assets/pdf/document/%E5%B1%95%E7%A4%BA%E3%83%BB%E3%82%A4%E3%83%99%E3%83%B3%E3%83%88%E7%B3%BB%E6%96%99%E9%87%91%E8%A1%A8.pdf,price-observations.csv,PRICE-119;PRICE-120;PRICE-121,206,reachable,https://www.sora-scc.jp/assets/pdf/document/%E5%B1%95%E7%A4%BA%E3%83%BB%E3%82%A4%E3%83%99%E3%83%B3%E3%83%88%E7%B3%BB%E6%96%99%E9%87%91%E8%A1%A8.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.sora-scc.jp/organizer/fee/,venue-operations.csv,OP-021:operations_source_url,200,reachable,https://www.sora-scc.jp/organizer/fee/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sora-scc.jp/organizer/use/,venue-operations.csv,OP-021:booking_source_url,200,reachable,https://www.sora-scc.jp/organizer/use/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sora-scc.jp/organizer/venue/,candidate-venues.csv;venue-details.csv,CAND-050;DETAIL-046;DETAIL-047,200,reachable,https://www.sora-scc.jp/organizer/venue/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.sunmesse.com/facilities/parking.php,venue-operations.csv,OP-031:access_source_url,,network_error,,,2026-07-29T21:56:02.906Z,fetch failed
https://www.sunmesse.com/images/organizer/application/tebiki.pdf,venue-operations.csv,OP-031:operations_source_url,,network_error,,,2026-07-29T21:56:02.906Z,fetch failed
https://www.sunmesse.com/organizer/application.php,venue-operations.csv,OP-031:booking_source_url,,network_error,,,2026-07-29T21:56:02.906Z,fetch failed
https://www.sunmesse.com/organizer/price.php,candidate-venues.csv;price-observations.csv;venue-details.csv,CAND-046;DETAIL-008;DETAIL-009;PRICE-008;PRICE-009;PRICE-010;PRICE-011;PRICE-012;PRICE-013,,network_error,,,2026-07-29T21:56:02.906Z,fetch failed
https://www.tcf.or.jp/capio/facility/,candidate-venues.csv,CAND-026,200,reachable,https://www.tcf.or.jp/capio/facility/,text/html; charset=utf-8,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/access.html,venue-operations.csv,OP-016:access_source_url,206,reachable,https://www.technohall.or.jp/access.html,text/html,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/facility.html,candidate-venues.csv;venue-details.csv,CAND-031;DETAIL-038,206,reachable,https://www.technohall.or.jp/facility.html,text/html,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/org/price.html,price-observations.csv,PRICE-088,206,reachable,https://www.technohall.or.jp/org/price.html,text/html,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/org/signup.html,venue-operations.csv,OP-016:booking_source_url,206,reachable,https://www.technohall.or.jp/org/signup.html,text/html,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/pdf/sinsei/tebiki.pdf,venue-operations.csv,OP-016:operations_source_url,206,reachable,https://www.technohall.or.jp/pdf/sinsei/tebiki.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/pdf/sonota/nisi-ryokin202310.pdf,price-observations.csv;venue-details.csv,DETAIL-039;PRICE-085;PRICE-086;PRICE-087,206,reachable,https://www.technohall.or.jp/pdf/sonota/nisi-ryokin202310.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.technohall.or.jp/pricekaitei.html,price-observations.csv,PRICE-089,206,reachable,https://www.technohall.or.jp/pricekaitei.html,text/html,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/,candidate-venues.csv,CAND-006,200,reachable,https://www.tokimesse.com/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sp/visitor/contact/faq.html,venue-operations.csv,OP-047:access_source_url,206,reachable,https://www.tokimesse.com/sp/visitor/contact/faq.html,text/html,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sponsor/download/files/20240610_usage_hall.pdf,venue-operations.csv,OP-047:booking_source_url,206,reachable,https://www.tokimesse.com/sponsor/download/files/20240610_usage_hall.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sponsor/download/files/usage_hall.pdf,price-observations.csv,PRICE-250,206,reachable,https://www.tokimesse.com/sponsor/download/files/usage_hall.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sponsor/guide/snow.html,venue-details.csv,DETAIL-093,206,reachable,https://www.tokimesse.com/sponsor/guide/snow.html,text/html,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sponsor/guide/wavemarket.html,venue-details.csv;venue-operations.csv,DETAIL-091;DETAIL-092;OP-047:operations_source_url,206,reachable,https://www.tokimesse.com/sponsor/guide/wavemarket.html,text/html,2026-07-29T21:56:02.906Z,
https://www.tokimesse.com/sponsor/usage/price.html,budget-scenarios.csv;price-observations.csv,PRICE-238;PRICE-239;PRICE-240;PRICE-241;PRICE-242;PRICE-243;PRICE-244;PRICE-245;PRICE-246;PRICE-247;PRICE-248;PRICE-249;SCENARIO-009;SCENARIO-010;SCENARIO-011,206,reachable,https://www.tokimesse.com/sponsor/usage/price.html,text/html,2026-07-29T21:56:02.906Z,
